sku,ean,sku_manufacturer,brand,mm_category,title,description,image_1,image_2,image_3,image_4,image_5,product_price_vat_inc,min_quantity,increment,quantity,use_grid,carrier_grid_1,shipping_time_carrier_grid_1,width,width_unit,height,height_unit,length,length_unit,weight,weight_unit,volume,DisplayWeight,parent_sku,parent_title
S71015581,5035048838013,S71015581,Autres,20763,Sega a Corona Stanley SM1650-QS,"Se sei alla ricerca di novità alla moda sul mercato, ti presentiamo <b>Sega a Corona Stanley SM1650-QS</b>!<br><br><ul><li>Potenza: 1650 W</li><li>Diametro: <ul><li>Ø 30 mm</li><li>254 mm</li></ul></li><li>Profondità: 254 mm</li><li>Colore: Giallo</li><li>Dimensioni appross.: 56 X 44 X 38 CM</li></ul>",https://cdnbigbuy.com/images/5035048838013_S71015581_P00.jpg,https://cdnbigbuy.com/images/5035048838013_S71015581_P20.jpg,https://cdnbigbuy.com/images/5035048838013_S71015581_P30.jpg,https://cdnbigbuy.com/images/5035048838013_S71015581_P40.jpg,https://cdnbigbuy.com/images/5035048838013_S71015581_P50.jpg,542.74,1,1,2,1,Generale,5#7,56.0,cm,44.0,cm,38.0,cm,16.24,kg,93632.0,16.24,S71015581,Sega a Corona Stanley SM1650-QS
S71015578,5035048837986,S71015578,Autres,20763,Sega a Corona Stanley SM1800-QS,"Se sei alla ricerca di novità alla moda sul mercato, ti presentiamo <b>Sega a Corona Stanley SM1800-QS</b>!<br><br><ul><li>Potenza: 1800 W</li><li>Diametro: <ul><li>Ø 30 mm</li><li>254 mm</li></ul></li><li>Profondità: 254 mm</li><li>Colore: Giallo</li><li>Dimensioni appross.: 50 x 45 x 89 cm</li></ul>",https://cdnbigbuy.com/images/5035048837986_S71015578_P00.jpg,https://cdnbigbuy.com/images/5035048837986_S71015578_P40.jpg,https://cdnbigbuy.com/images/5035048837986_S71015578_P50.jpg,https://cdnbigbuy.com/images/5035048837986_S71015578_P10.jpg,https://cdnbigbuy.com/images/5035048837986_S71015578_P20.jpg,542.2,1,1,2,1,Generale,5#7,50.0,cm,45.0,cm,89.0,cm,26.7,kg,200250.0,26.7,S71015578,Sega a Corona Stanley SM1800-QS
S71025281,5411478348986,S71025281,Autres,20763,Citofono Intelligente Chacon Grigio 2 Pezzi,"Se ti piace curare ogni singolo dettaglio della casa ed essere sempre alla moda in tema di prodotti che ti renderanno la vità più facile, compra <b>Citofono Intelligente Chacon Grigio 2 Pezzi</b> al miglior prezzo.<br><br><ul><li>Colore: Grigio</li><li>Voltaggio: 230 V</li><li>Fonte di Alimentazione: Cavo elettrico</li><li>Numero di pezzi: 2 Pezzi</li><li>Tipo di Installazione: Montaggio a parete</li><li>Design: Elegante</li></ul>",https://cdnbigbuy.com/images/5411478348986_S71025281_P00.jpg,https://cdnbigbuy.com/images/5411478348986_S71025281_P10.jpg,https://cdnbigbuy.com/images/5411478348986_S71025281_P20.jpg,https://cdnbigbuy.com/images/5411478348986_S71025281_P30.jpg,https://cdnbigbuy.com/images/5411478348986_R00.jpg,445.77,1,1,2,1,Generale,5#7,35.0,cm,21.0,cm,29.0,cm,2.66,kg,21315.0,2.66,S71025281,Citofono Intelligente Chacon Grigio 2 Pezzi
S71017661,3701085207915,S71017661,Autres,20763,Citofono Intelligente SCS SENTINEL VisioFirst 7,"Se ti piace curare ogni singolo dettaglio della casa ed essere sempre alla moda in tema di prodotti che ti renderanno la vità più facile, compra <b>Citofono Intelligente SCS SENTINEL VisioFirst 7</b> al miglior prezzo.<br><br><ul><li>Dimensioni appross.: 22 x 10 x 30 cm</li><li>Voltaggio: 230 V</li><li>Fonte di Alimentazione: Cavo elettrico</li><li>Gamma: 100 m</li><li>Design: Elegante</li><li>Tipo di Installazione: Superficie</li></ul>",https://cdnbigbuy.com/images/3701085207915_S71017661_P00.jpg,https://cdnbigbuy.com/images/3701085207915_S71017661_P50.jpg,https://cdnbigbuy.com/images/3701085207915_S71017661_P10.jpg,https://cdnbigbuy.com/images/3701085207915_S71017661_P20.jpg,https://cdnbigbuy.com/images/3701085207915_S71017661_P30.jpg,177.8,1,1,16,1,Generale,5#7,22.0,cm,10.0,cm,30.0,cm,1.16,kg,6600.0,1.16,S71017661,Citofono Intelligente SCS SENTINEL VisioFirst 7
S71023421,3770024338645,S71023421,Autres,20763,Rilevatore di Perdite d'Acqua Konyks,"Se sei alla ricerca di novità alla moda sul mercato, ti presentiamo <b>Rilevatore di Perdite d'Acqua Konyks</b>!<br><br><ul><li>Colore: Bianco</li><li>Connettività: Wi-Fi</li><li>Fonte di Alimentazione: Batteria</li><li>Include: Batteria</li><li>Batterie incluse: Sì</li><li>Tipo di batteria: Litio Ion</li></ul>",https://cdnbigbuy.com/images/3770024338645_S71023421_P00.jpg,https://cdnbigbuy.com/images/3770024338645_R40.jpg,https://cdnbigbuy.com/images/3770024338645_R00.jpg,https://cdnbigbuy.com/images/3770024338645_R50.jpg,https://cdnbigbuy.com/images/3770024338645_R10.jpg,61.85,1,1,5,1,Generale,5#7,8.0,cm,4.0,cm,8.0,cm,0.06,kg,256.0,0.06,S71023421,Rilevatore di Perdite d'Acqua Konyks
S7181172,4005176076190,S7181172,Autres,20763,Aeratore Grohe 47450-000,"Se stai pensando di rinnovare la tua cucina, acquista <b>Aeratore Grohe 47450-000</b> e altri <b> prodotti Grohe</b>! La migliore qualità al miglior prezzo è ora a portata di mano!<br><br><ul><li>Dimensioni appross.: 10 x 5 x 12 cm</li><li>Materiale: Metallo</li><li>Colore: Chrome</li></ul>",https://cdnbigbuy.com/images/4005176076190_S7181172_P00.jpg,https://cdnbigbuy.com/images/4005176076190_R20.jpg,https://cdnbigbuy.com/images/4005176076190_R30.jpg,https://cdnbigbuy.com/images/4005176076190_S7181172_P10.jpg,https://cdnbigbuy.com/images/4005176076190_R40.jpg,159.05,1,1,1,1,Generale,5#7,10.0,cm,5.0,cm,12.0,cm,0.22,kg,600.0,0.22,S7181172,Aeratore Grohe 47450-000
S71015070,4053423257878,S71015070,Autres,20763,Batteria ricaricabile al litio BOSCH 4 Ah 18 V,"Se sei alla ricerca di novità alla moda sul mercato, ti presentiamo <b>Batteria ricaricabile al litio BOSCH 4 Ah 18 V</b>!<br><br><ul><li>Tipo di batteria: <ul><li>Ricaricabile</li><li>Batterie a Litio</li></ul></li><li>Voltaggio: 18 V</li><li>Capacità della batteria: 4 Ah</li></ul>",https://cdnbigbuy.com/images/4053423257878_S71015070_P00.jpg,https://cdnbigbuy.com/images/4053423257878_S71015070_P10.jpg,,,,98.75,1,1,21,1,Generale,5#7,22.0,cm,10.0,cm,18.0,cm,1.4,kg,3960.0,1.4,S71015070,Batteria ricaricabile al litio BOSCH 4 Ah 18 V
S7172225,4005176905100,S7172225,Autres,20763,Aeratore Grohe 40527000,"Se stai pensando di rinnovare la tua cucina, acquista <b>Aeratore Grohe 40527000</b> e altri <b> prodotti Grohe</b>! La migliore qualità al miglior prezzo è ora a portata di mano!<br><br><ul><li>Materiale: Metallo</li><li>Dimensioni appross.: 11 X 3 X 6 CM</li><li>Colore: Chrome</li></ul>",https://cdnbigbuy.com/images/4005176905100_S7172225_P00.jpg,https://cdnbigbuy.com/images/4005176905100_R20.jpg,https://cdnbigbuy.com/images/4005176905100R00.jpg,https://cdnbigbuy.com/images/4005176905100_R00.jpg,https://cdnbigbuy.com/images/4005176905100R10.jpg,42.55,1,1,2,1,Generale,5#7,11.0,cm,3.0,cm,6.0,cm,0.04,kg,198.0,0.04,S7172225,Aeratore Grohe 40527000
S0469676,8435568403871,S0469676,Autres,20763,Radiatore di mica Orbegozo RMB 1010,"Se ti piace curare ogni singolo dettaglio della casa ed essere sempre alla moda in tema di prodotti che ti renderanno la vità più facile, compra <b>Radiatore di mica Orbegozo RMB 1010</b> al miglior prezzo.<br><br><ul><li>Colore: Bianco</li><li>Potenza: <ul><li>1000 W</li><li>500 W</li></ul></li><li>Fonte di Alimentazione: Cavo elettrico</li><li>Tipo di Installazione: Terreno</li></ul>",https://cdnbigbuy.com/images/8435568403871_S9914738_P00.jpg,https://cdnbigbuy.com/images/8435568403871_R00.jpg,https://cdnbigbuy.com/images/8435568403871_S0469676_P00.jpg,,,85.84,1,1,1,1,Generale,5#7,53.6,cm,19.8,cm,54.4,cm,4.1,kg,57733.63,4.1,S0469676,Radiatore di mica Orbegozo RMB 1010
S0468018,3221616163355,S0468018,Autres,20763,Pulitore a Vapore Rowenta GZ5736,"Se sei alla ricerca di novità alla moda sul mercato, ti presentiamo <b>Pulitore a Vapore Rowenta GZ5736</b>!<br><br><ul><li>Colore: Nero</li><li>Larghezza: 30 cm</li><li>Caratteristiche: <ul><li>Interruttore On /Off</li><li>Display incorporato</li><li>Bagnato e asciutto</li></ul></li><li>Forma: Rettangolare</li><li>Fonte di Alimentazione: Batteria</li><li>Tecnologia: LED</li><li>Tipo di presa: Tipo C</li><li>Frequenza: 50 - 60 Hz</li><li>Comando: Elettrico</li><li>Voltaggio: 220-240 V</li><li>Intervallo di circa: 50 minuti</li></ul>",https://cdnbigbuy.com/images/3221616163355_S0468018_P00.jpg,https://cdnbigbuy.com/images/3221616163355_I00.jpg,https://cdnbigbuy.com/images/3221616163355_I10.jpg,https://cdnbigbuy.com/images/3221616163355_I20.jpg,,474.79,1,1,48,1,Generale,5#7,27.2,cm,73.8,cm,30.3,cm,8.93,kg,60823.01,8.93,S0468018,Pulitore a Vapore Rowenta GZ5736
S0467603,0810116380770,S0467603,Autres,20763,Videocamera di Sorveglianza GoPro AEDBD-201-EU,"Se ti piace curare ogni singolo dettaglio della casa ed essere sempre alla moda in tema di prodotti che ti renderanno la vità più facile, compra <b>Videocamera di Sorveglianza GoPro AEDBD-201-EU</b> al miglior prezzo.<br><br><ul><li>Tipo: Videocamera</li><li>Colore: Nero</li><li>Compatibile: GoPro</li></ul>",https://cdnbigbuy.com/images/0810116380770_S0467603_P00.jpg,https://cdnbigbuy.com/images/0810116380770_R30.jpg,https://cdnbigbuy.com/images/0810116380770_I20.jpg,https://cdnbigbuy.com/images/0810116380770_R40.jpg,https://cdnbigbuy.com/images/0810116380770_R00.jpg,110.25,1,1,1,1,Generale,5#7,15.6,cm,15.4,cm,17.7,cm,0.71,kg,4252.25,0.71,S0467603,Videocamera di Sorveglianza GoPro AEDBD-201-EU
S0467257,8435025740860,S0467257,Autres,20763,Lavello a Una Vasca Nodor Beige,"Se stai pensando di rinnovare la tua cucina, acquista <b>Lavello a Una Vasca Nodor Beige</b> e altri <b> prodotti Nodor</b>! La migliore qualità al miglior prezzo è ora a portata di mano!<br><br><ul><li>Colore: Beige</li><li>Forma: Rettangolare</li><li>Uso consigliato: Anti-reflusso</li><li>Include: Sifone</li><li>Larghezza: 61 cm</li></ul>",https://cdnbigbuy.com/images/8435025740860_I00.jpg,,,,,197.6,1,1,1,1,Generale,5#7,57.2,cm,38.7,cm,40.4,cm,7.98,kg,89431.06,7.98,S0467257,Lavello a Una Vasca Nodor Beige
S0467057,8435025740945,S0467057,Autres,20763,Lavello a Una Vasca Nodor,"Se stai pensando di rinnovare la tua cucina, acquista <b>Lavello a Una Vasca Nodor</b> e altri <b> prodotti Nodor</b>! La migliore qualità al miglior prezzo è ora a portata di mano!<br><br><ul><li>Materiale: Acciaio inossidabile</li><li>Uso consigliato: Anti-reflusso</li><li>Include: Sifone</li><li>Larghezza: 44 cm</li></ul>",https://cdnbigbuy.com/images/8435025740945_I00.jpg,https://cdnbigbuy.com/images/8435025740945_I10.jpg,https://cdnbigbuy.com/images/8435025740945_I20.jpg,,,206.32,1,1,1,1,Generale,5#7,57.2,cm,38.7,cm,40.4,cm,7.98,kg,89431.06,7.98,S0467057,Lavello a Una Vasca Nodor
S0467035,8435025740914,S0467035,Autres,20763,Lavello a Una Vasca Nodor,"Se stai pensando di rinnovare la tua cucina, acquista <b>Lavello a Una Vasca Nodor</b> e altri <b> prodotti Nodor</b>! La migliore qualità al miglior prezzo è ora a portata di mano!<br><br><ul><li>Materiale: Acciaio inossidabile</li><li>Forma: Rettangolare</li><li>Uso consigliato: Anti-reflusso</li><li>Include: Sifone</li><li>Larghezza: 54 cm</li></ul>",https://cdnbigbuy.com/images/8435025740914_I00.jpg,https://cdnbigbuy.com/images/8435025740914_I20.jpg,https://cdnbigbuy.com/images/8435025740914_I10.jpg,,,215.86,1,1,1,1,Generale,5#7,57.2,cm,38.7,cm,40.4,cm,7.98,kg,89431.06,7.98,S0467035,Lavello a Una Vasca Nodor
M1300571,3800235262283,M1300571,Autres,20763,Videocamera di Sorveglianza Shelly GAS LPG,"Se sei alla ricerca di novità alla moda sul mercato, ti presentiamo <b>Videocamera di Sorveglianza Shelly GAS LPG</b>!<br><br><ul><li>Tipo: Videocamera</li><li>Colore: Bianco</li><li>Caratteristiche: <ul><li>Allarme</li><li>Interruttore On /Off</li></ul></li><li>Connettività: Wi-Fi</li><li>Display incorporato: No</li><li>Uso consigliato: Casa</li><li>Voltaggio: 110 - 230 V</li></ul>",https://cdnbigbuy.com/images/3800235262283_M1300571_P00.jpg,https://cdnbigbuy.com/images/3800235262283_I10.jpg,https://cdnbigbuy.com/images/3800235262283_I20.jpg,https://cdnbigbuy.com/images/3800235262283_M1300571_P10.jpg,https://cdnbigbuy.com/images/3800235262283_M1300571_P20.jpg,77.6,1,1,10,1,Generale,5#7,9.0,cm,9.0,cm,6.0,cm,0.18,kg,486.0,0.18,M1300571,Videocamera di Sorveglianza Shelly GAS LPG
M1300324,8426801169234,M1300324,Autres,20763,Videocamera di Sorveglianza Muvit iO,"Se ti piace curare ogni singolo dettaglio della casa ed essere sempre alla moda in tema di prodotti che ti renderanno la vità più facile, compra <b>Videocamera di Sorveglianza Muvit iO</b> al miglior prezzo.<br><br><ul><li>Caratteristiche: <ul><li>Senza fili</li><li>Senza Fili</li></ul></li><li>Risoluzione (px): 1080 px</li><li>Tipo: Videocamera</li><li>Colore: Bianco</li><li>Materiale: Plastica</li><li>Connettività: <ul><li>Wi-Fi</li><li>Senza Fili</li></ul></li><li>Massima risoluzione dell'immagine: 1080p (HD)</li><li>Batteria inclusa: Sì</li><li>Compatibile: Amazon Alexa</li><li>Tipo di batteria: Batterie a Litio</li><li>Tecnologia: Infrarossi</li><li>Risoluzione: 1080 p</li><li>Tipo di Installazione: Montaggio a parete</li></ul>",https://cdnbigbuy.com/images/8426801169234_M1300324_P01.jpg,https://cdnbigbuy.com/images/8426801169234_M1300324_P101.jpg,https://cdnbigbuy.com/images/8426801169234_M1300324_P61.jpg,https://cdnbigbuy.com/images/8426801169234_M1300324_P21.jpg,https://cdnbigbuy.com/images/8426801169234_R31.jpg,127.46,1,1,50,1,Generale,5#7,15.6,cm,18.0,cm,8.9,cm,0.62,kg,2499.12,0.62,M1300324,Videocamera di Sorveglianza Muvit iO
M1300789,3800235264980,M1300789,Autres,20763,Termostato Shelly SHELLY BLU TRV Bianco,"Se sei alla ricerca di novità alla moda sul mercato, ti presentiamo <b>Termostato Shelly SHELLY BLU TRV Bianco</b>!<br><br><ul><li>Tipo: Termostato</li><li>Colore: Bianco</li><li>Materiale: <ul><li>Metallo</li><li>Plastica</li></ul></li><li>Connettività: Bluetooth</li><li>Lingua: Inglese</li><li>Include: Batteria</li><li>Batterie incluse: Sì</li><li>Caratteristiche: Funziona a batterie (2 AA, incluse)</li><li>Tipo di batteria: Litio Ion</li></ul>",https://cdnbigbuy.com/images/3800235264980_R00.jpg,https://cdnbigbuy.com/images/3800235264980_M1300789_P80.jpg,https://cdnbigbuy.com/images/3800235264980_M1300789_P40.jpg,https://cdnbigbuy.com/images/3800235264980_M1300789_P00.jpg,https://cdnbigbuy.com/images/3800235264980_R30.jpg,71.84,1,1,1,1,Generale,5#7,9.3,cm,6.6,cm,10.3,cm,0.33,kg,632.21,0.33,M1300789,Termostato Shelly SHELLY BLU TRV Bianco
M1300570,3800235262276,M1300570,Autres,20763,Videocamera di Sorveglianza Shelly GAS CNG,"Se sei alla ricerca di novità alla moda sul mercato, ti presentiamo <b>Videocamera di Sorveglianza Shelly GAS CNG</b>!<br><br><ul><li>Tipo: Videocamera</li><li>Colore: Bianco</li><li>Materiale: Plastica</li><li>Caratteristiche: <ul><li>Allarme</li><li>Interruttore On /Off</li></ul></li><li>Connettività: Wi-Fi</li><li>Montaggio: Montaggio a parete</li><li>Fonte di Alimentazione: Cavo elettrico</li><li>Frequenza: 50 - 60 Hz</li><li>Display incorporato: No</li><li>Uso consigliato: Casa</li><li>Voltaggio: 110 - 230 V</li></ul>",https://cdnbigbuy.com/images/3800235262276_M1300570_P00.jpg,https://cdnbigbuy.com/images/3800235262276_M1300570_P20.jpg,https://cdnbigbuy.com/images/3800235262276_R40.jpg,https://cdnbigbuy.com/images/3800235262276_R00.jpg,https://cdnbigbuy.com/images/3800235262276_R50.jpg,77.6,1,1,2,1,Generale,5#7,9.0,cm,9.0,cm,6.0,cm,0.18,kg,486.0,0.18,M1300570,Videocamera di Sorveglianza Shelly GAS CNG
M1300323,8426801159013,M1300323,Autres,20763,Videocamera di Sorveglianza Muvit SC-O20,"Se ti piace curare ogni singolo dettaglio della casa ed essere sempre alla moda in tema di prodotti che ti renderanno la vità più facile, compra <b>Videocamera di Sorveglianza Muvit SC-O20</b> al miglior prezzo.<br><br><ul><li>Caratteristiche: <ul><li>Senza fili</li><li>Senza Fili</li><li>Resistente agli agenti atmosferici</li><li>Lettore di Schede</li><li>Pulsante di ripristino</li></ul></li><li>Tipo: <ul><li>Videocamera</li><li>Videocamera di sicurezza IP</li></ul></li><li>Colore: Bianco</li><li>Materiale: Metallo</li><li>Connettività: <ul><li>Wi-Fi</li><li>Senza Fili</li><li>Ethernet LAN</li></ul></li><li>Montaggio: Montaggio a parete</li><li>Numero di fotocamere: 1</li><li>Classificazione IP: IP65</li><li>Funzioni: Visione notturna</li><li>Tecnologia: <ul><li>HDD</li><li>2-Way CrossFireX</li></ul></li><li>Risoluzione video: 1080 px</li><li>Dimensioni massime della memory card: 64 GB</li><li>Video: 1080 p</li><li>Schede di memoria compatibili: MicroSD (TransFlash)</li><li>Non Include: Bluetooth</li><li>Risoluzione (px): 1920 x 1080 px</li></ul>",https://cdnbigbuy.com/images/8426801159013_M1300323_P01.jpg,https://cdnbigbuy.com/images/8426801159013_M1300323_P61.jpg,https://cdnbigbuy.com/images/8426801159013_M1300323_P21.jpg,https://cdnbigbuy.com/images/8426801159013_R61.jpg,https://cdnbigbuy.com/images/8426801159013_R21.jpg,65.88,1,1,25,1,Generale,5#7,21.0,cm,10.5,cm,9.5,cm,0.84,kg,2094.75,0.84,M1300323,Videocamera di Sorveglianza Muvit SC-O20
M1300365,8426801168992,M1300365,Autres,20763,Termostato Muvit iO Bianco,"Se ti piace curare ogni singolo dettaglio della casa ed essere sempre alla moda in tema di prodotti che ti renderanno la vità più facile, compra <b>Termostato Muvit iO Bianco</b> al miglior prezzo.<br><br><ul><li>Tipo: Termostato</li><li>Colore: Bianco</li><li>Caratteristiche: <ul><li>Termostato</li><li>Digitale</li><li>Connettività con app mobile</li></ul></li><li>Voltaggio: 240 V</li><li>Fonte di Alimentazione: Cavo elettrico</li><li>Compatibile: Amazon Alexa, Google Assistant, IFTTT</li></ul>",https://cdnbigbuy.com/images/8426801168992_S7835199_P00.jpg,https://cdnbigbuy.com/images/8426801168992_M1300365_P130.jpg,https://cdnbigbuy.com/images/8426801168992_M1300365_P90.jpg,https://cdnbigbuy.com/images/8426801168992_M1300365_P50.jpg,https://cdnbigbuy.com/images/8426801168992_M1300365_P10.jpg,147.08,1,1,50,1,Generale,5#7,15.0,cm,13.0,cm,4.5,cm,0.37,kg,877.5,0.37,M1300365,Termostato Muvit iO Bianco
S71020853,4003318394492,S71020853,Autres,20763,Serratura da infilare ABUS Ottone Acciaio 28 X 11 X 21 CM 45 mm,"Se sei alla ricerca di novità alla moda sul mercato, ti presentiamo <b>Serratura da infilare ABUS Ottone Acciaio 28 X 11 X 21 CM 45 mm</b>!<br><br><ul><li>Tipo: Serratura</li><li>Colore: Dorato</li><li>Materiale: <ul><li>Ottone</li><li>Acciaio</li></ul></li><li>Caratteristiche: Reversibile</li><li>Uso consigliato: Porte</li><li>Dimensioni appross.: 28 X 11 X 21 CM</li><li>Distanza tra fori: 45 mm</li></ul>",https://cdnbigbuy.com/images/4003318394492_S71020853_P00.jpg,https://cdnbigbuy.com/images/4003318394492_S71020853_P10.jpg,https://cdnbigbuy.com/images/4003318394492_S71020853_P20.jpg,https://cdnbigbuy.com/images/4003318394492_S71020853_P30.jpg,,115.63,1,1,16,1,Generale,5#7,11.0,cm,15.0,cm,14.0,cm,1.28,kg,2310.0,1.28,S71020853,Serratura da infilare ABUS Ottone Acciaio 28 X 11 X 21 CM 45 mm
S71020852,4003318251528,S71020852,Autres,20763,Serratura da infilare ABUS Ottone Acciaio 17 X 11 X 27 CM 45 mm,"Se sei alla ricerca di novità alla moda sul mercato, ti presentiamo <b>Serratura da infilare ABUS Ottone Acciaio 17 X 11 X 27 CM 45 mm</b>!<br><br><ul><li>Tipo: Serratura</li><li>Colore: Dorato</li><li>Materiale: <ul><li>Ottone</li><li>Acciaio</li></ul></li><li>Caratteristiche: Reversibile</li><li>Uso consigliato: Porte</li><li>Dimensioni appross.: 17 X 11 X 27 CM</li><li>Distanza tra fori: 45 mm</li></ul>",https://cdnbigbuy.com/images/4003318251528_S71020852_P00.jpg,https://cdnbigbuy.com/images/4003318251528_S71020852_P10.jpg,https://cdnbigbuy.com/images/4003318251528_S71020852_P20.jpg,https://cdnbigbuy.com/images/4003318251528_S71020852_P30.jpg,,110.59,1,1,2,1,Generale,5#7,11.0,cm,15.0,cm,14.0,cm,1.28,kg,2310.0,1.28,S71020852,Serratura da infilare ABUS Ottone Acciaio 17 X 11 X 27 CM 45 mm
